22.0;6.8;65.2
22.0;6.8;64.6
23.0;6.8;64.4
25.0;6.8;64.8
25.0;6.8;65.6
24.0;6.8;65.1
24.0;6.8;64.9
23.0;6.8;64.9
22.0;6.8;65.2
23.0;6.8;65.7
23.0;6.8;64.3
23.0;6.8;61.1
22.0;6.8;71.4
24.0;6.8;65.2
24.0;6.8;65.3
22.0;6.8;64.8
23.0;6.8;64.5
22.0;6.8;64.5
23.0;6.8;65.4
23.0;6.8;64.5
23.0;6.8;64.3
24.0;6.8;64.2
24.0;6.8;62.9
23.0;6.8;64.8
22.0;6.8;64.4
22.0;6.8;64.6
22.0;6.8;63.3
22.0;6.8;63.4
22.0;6.8;65.2
24.0;6.8;62.9
23.0;6.8;64.5
22.0;6.8;63.4
22.0;6.8;65.2
22.0;6.8;63.4
22.0;6.8;65.2
23.0;6.8;65.2
22.0;6.8;64.9
21.0;6.8;64.9
21.0;6.8;65.0
22.0;6.8;65.0
22.0;6.8;64.5
22.0;6.8;65.6
22.0;6.8;65.5
22.0;6.8;65.3
21.0;6.8;64.8
